treat,id_no,id,size,day,week,period_quarter,egg_tot,off_tot,viability,stop
100% SYA,86,L86,1.05,33,5,1,37,32,0.864864865,n
100% SYA,86,L86,1.05,35,5,2,14,8,0.571428571,n
100% SYA,86,L86,1.05,37,5,3,12,9,0.75,n
100% SYA,86,L86,1.05,39,5,4,9,6,0.666666667,n
100% SYA,86,L86,1.05,41,6,1,33,26,0.787878788,n
100% SYA,86,L86,1.05,43,6,2,13,13,1,n
100% SYA,86,L86,1.05,45,6,3,26,20,0.769230769,n
100% SYA,86,L86,1.05,47,6,4,18,16,0.888888889,n
100% SYA,86,L86,1.05,49,7,1,14,8,0.571428571,n
100% SYA,86,L86,1.05,51,7,2,2,1,0.5,n
100% SYA,86,L86,1.05,53,7,3,0,0,0,n
100% SYA,86,L86,1.05,55,7,4,0,0,0,n
100% SYA,86,L86,1.05,57,8,1,0,0,0,n
100% SYA,86,L86,1.05,59,8,2,0,0,0,n
100% SYA,86,L86,1.05,61,8,3,0,0,0,n
100% SYA,86,L86,1.05,63,8,4,0,0,0,n
100% SYA,86,L86,1.05,65,9,1,0,0,0,n
100% SYA,86,L86,1.05,67,9,2,1,0,0,n
100% SYA,86,L86,1.05,69,9,3,0,0,0,n
100% SYA,86,L86,1.05,71,9,4,0,0,0,n
100% SYA,86,L86,1.05,73,10,1,NA,NA,NA,y
100% SYA,86,L86,1.05,75,10,2,NA,NA,NA,y
100% SYA,86,L86,1.05,77,10,3,NA,NA,NA,y
100% SYA,86,L86,1.05,79,10,4,NA,NA,NA,y
100% SYA,86,L86,1.05,81,11,1,NA,NA,NA,y
100% SYA,86,L86,1.05,83,11,2,NA,NA,NA,y
120% SYA,87,L87,NA,1,1,1,4,3,0.75,n
120% SYA,87,L87,NA,2,1,NA,16,16,1,n
120% SYA,87,L87,NA,3,1,2,14,13,0.928571429,n
120% SYA,87,L87,NA,4,1,NA,10,9,0.9,n
120% SYA,87,L87,NA,5,1,3,13,13,1,n
120% SYA,87,L87,NA,6,1,NA,16,17,1.0625,n
120% SYA,87,L87,NA,7,1,4,31,28,0.903225806,n
120% SYA,87,L87,NA,9,2,1,55,51,0.927272727,n
120% SYA,87,L87,NA,11,2,2,27,23,0.851851852,n
120% SYA,87,L87,NA,13,2,3,30,27,0.9,n
120% SYA,87,L87,NA,15,2,4,26,25,0.961538462,n
120% SYA,87,L87,NA,17,3,1,26,24,0.923076923,n
120% SYA,87,L87,NA,19,3,2,18,12,0.666666667,n
120% SYA,87,L87,NA,21,3,3,16,15,0.9375,n
120% SYA,87,L87,NA,23,3,4,4,1,0.25,n
120% SYA,87,L87,NA,25,4,1,34,7,0.205882353,n
120% SYA,87,L87,NA,27,4,2,9,8,0.888888889,n
120% SYA,87,L87,NA,29,4,3,12,12,1,n
120% SYA,87,L87,NA,31,4,4,13,12,0.923076923,n
120% SYA,87,L87,NA,33,5,1,45,37,0.822222222,n
120% SYA,87,L87,NA,35,5,2,2,3,1.5,n
120% SYA,87,L87,NA,37,5,3,21,20,0.952380952,n
120% SYA,87,L87,NA,39,5,4,28,22,0.785714286,n
120% SYA,87,L87,NA,41,6,1,44,26,0.590909091,n
120% SYA,87,L87,NA,43,6,2,17,17,1,n
120% SYA,87,L87,NA,45,6,3,1,1,1,n
120% SYA,87,L87,NA,47,6,4,19,15,0.789473684,n
120% SYA,87,L87,NA,49,7,1,20,16,0.8,n
120% SYA,87,L87,NA,51,7,2,1,2,2,n
120% SYA,87,L87,NA,53,7,3,0,0,0,n
120% SYA,87,L87,NA,55,7,4,0,0,0,n
120% SYA,87,L87,NA,57,8,1,1,0,0,n
120% SYA,87,L87,NA,59,8,2,0,0,0,n
120% SYA,87,L87,NA,61,8,3,0,0,0,n
120% SYA,87,L87,NA,63,8,4,0,0,0,n
120% SYA,87,L87,NA,65,9,1,11,0,0,n
120% SYA,87,L87,NA,67,9,2,0,0,0,n
120% SYA,87,L87,NA,69,9,3,0,0,0,n
120% SYA,87,L87,NA,71,9,4,0,0,0,n
120% SYA,87,L87,NA,73,10,1,17,0,0,n
120% SYA,87,L87,NA,75,10,2,8,0,0,n
120% SYA,87,L87,NA,77,10,3,3,0,0,n
120% SYA,87,L87,NA,79,10,4,NA,NA,NA,y
120% SYA,87,L87,NA,81,11,1,NA,NA,NA,y
120% SYA,87,L87,NA,83,11,2,NA,NA,NA,y
100% SYA,88,L88,1.06,1,1,1,17,13,0.764705882,n
100% SYA,88,L88,1.06,2,1,NA,12,11,0.916666667,n
100% SYA,88,L88,1.06,3,1,2,7,7,1,n
100% SYA,88,L88,1.06,4,1,NA,14,15,1.071428571,n
100% SYA,88,L88,1.06,5,1,3,17,16,0.941176471,n
100% SYA,88,L88,1.06,6,1,NA,11,10,0.909090909,n
100% SYA,88,L88,1.06,7,1,4,21,21,1,n
100% SYA,88,L88,1.06,9,2,1,24,23,0.958333333,n
100% SYA,88,L88,1.06,11,2,2,20,20,1,n
100% SYA,88,L88,1.06,13,2,3,19,18,0.947368421,n
100% SYA,88,L88,1.06,15,2,4,33,31,0.939393939,n
100% SYA,88,L88,1.06,17,3,1,20,16,0.8,n
100% SYA,88,L88,1.06,19,3,2,21,15,0.714285714,n
100% SYA,88,L88,1.06,21,3,3,12,7,0.583333333,n
100% SYA,88,L88,1.06,23,3,4,12,9,0.75,n
100% SYA,88,L88,1.06,25,4,1,NA,NA,NA,n
100% SYA,88,L88,1.06,27,4,2,NA,NA,NA,n
100% SYA,88,L88,1.06,29,4,3,NA,NA,NA,n
100% SYA,88,L88,1.06,31,4,4,NA,NA,NA,n
100% SYA,88,L88,1.06,33,5,1,NA,NA,NA,n
100% SYA,88,L88,1.06,35,5,2,NA,NA,NA,n
100% SYA,88,L88,1.06,37,5,3,NA,NA,NA,n
100% SYA,88,L88,1.06,39,5,4,NA,NA,NA,n
100% SYA,88,L88,1.06,41,6,1,NA,NA,NA,n
100% SYA,88,L88,1.06,43,6,2,NA,NA,NA,n
100% SYA,88,L88,1.06,45,6,3,NA,NA,NA,n
100% SYA,88,L88,1.06,47,6,4,NA,NA,NA,n
100% SYA,88,L88,1.06,49,7,1,NA,NA,NA,n
100% SYA,88,L88,1.06,51,7,2,NA,NA,NA,n
100% SYA,88,L88,1.06,53,7,3,NA,NA,NA,n
100% SYA,88,L88,1.06,55,7,4,NA,NA,NA,n
100% SYA,88,L88,1.06,57,8,1,NA,NA,NA,n
100% SYA,88,L88,1.06,59,8,2,NA,NA,NA,n
100% SYA,88,L88,1.06,61,8,3,NA,NA,NA,n
100% SYA,88,L88,1.06,63,8,4,NA,NA,NA,n
100% SYA,88,L88,1.06,65,9,1,NA,NA,NA,n
100% SYA,88,L88,1.06,67,9,2,NA,NA,NA,n
100% SYA,88,L88,1.06,69,9,3,NA,NA,NA,n
100% SYA,88,L88,1.06,71,9,4,NA,NA,NA,n
100% SYA,88,L88,1.06,73,10,1,NA,NA,NA,y
100% SYA,88,L88,1.06,75,10,2,NA,NA,NA,y
100% SYA,88,L88,1.06,77,10,3,NA,NA,NA,y
100% SYA,88,L88,1.06,79,10,4,NA,NA,NA,y
100% SYA,88,L88,1.06,81,11,1,NA,NA,NA,y
100% SYA,88,L88,1.06,83,11,2,NA,NA,NA,y
120% SYA,89,L89,1.04,1,1,1,21,19,0.904761905,n
120% SYA,89,L89,1.04,2,1,NA,8,9,1.125,n
120% SYA,89,L89,1.04,3,1,2,11,10,0.909090909,n
120% SYA,89,L89,1.04,4,1,NA,18,9,0.5,n
120% SYA,89,L89,1.04,5,1,3,18,17,0.944444444,n
120% SYA,89,L89,1.04,6,1,NA,18,18,1,n
120% SYA,89,L89,1.04,7,1,4,28,27,0.964285714,n
120% SYA,89,L89,1.04,9,2,1,63,62,0.984126984,n
120% SYA,89,L89,1.04,11,2,2,34,30,0.882352941,n
120% SYA,89,L89,1.04,13,2,3,24,21,0.875,n
120% SYA,89,L89,1.04,15,2,4,29,27,0.931034483,n
120% SYA,89,L89,1.04,17,3,1,40,37,0.925,n
120% SYA,89,L89,1.04,19,3,2,24,23,0.958333333,n
120% SYA,89,L89,1.04,21,3,3,18,10,0.555555556,n
120% SYA,89,L89,1.04,23,3,4,5,3,0.6,n
120% SYA,89,L89,1.04,25,4,1,19,12,0.631578947,n
120% SYA,89,L89,1.04,27,4,2,0,0,0,n
120% SYA,89,L89,1.04,29,4,3,0,0,0,n
120% SYA,89,L89,1.04,31,4,4,17,0,0,n
120% SYA,89,L89,1.04,33,5,1,30,28,0.933333333,n
120% SYA,89,L89,1.04,35,5,2,11,4,0.363636364,n
120% SYA,89,L89,1.04,37,5,3,19,14,0.736842105,n
120% SYA,89,L89,1.04,39,5,4,0,0,0,n
120% SYA,89,L89,1.04,41,6,1,34,28,0.823529412,n
120% SYA,89,L89,1.04,43,6,2,7,5,0.714285714,n
120% SYA,89,L89,1.04,45,6,3,14,13,0.928571429,n
120% SYA,89,L89,1.04,47,6,4,12,0,0,n
120% SYA,89,L89,1.04,49,7,1,15,4,0.266666667,n
120% SYA,89,L89,1.04,51,7,2,1,0,0,n
120% SYA,89,L89,1.04,53,7,3,0,0,0,n
120% SYA,89,L89,1.04,55,7,4,1,0,0,n
120% SYA,89,L89,1.04,57,8,1,NA,NA,NA,n
120% SYA,89,L89,1.04,59,8,2,NA,NA,NA,n
120% SYA,89,L89,1.04,61,8,3,NA,NA,NA,n
120% SYA,89,L89,1.04,63,8,4,NA,NA,NA,n
120% SYA,89,L89,1.04,65,9,1,NA,NA,NA,n
120% SYA,89,L89,1.04,67,9,2,NA,NA,NA,n
120% SYA,89,L89,1.04,69,9,3,NA,NA,NA,n
120% SYA,89,L89,1.04,71,9,4,NA,NA,NA,n
120% SYA,89,L89,1.04,73,10,1,NA,NA,NA,n
120% SYA,89,L89,1.04,75,10,2,NA,NA,NA,n
120% SYA,89,L89,1.04,77,10,3,NA,NA,NA,n
120% SYA,89,L89,1.04,79,10,4,NA,NA,NA,y
120% SYA,89,L89,1.04,81,11,1,NA,NA,NA,y
120% SYA,89,L89,1.04,83,11,2,NA,NA,NA,y
20% SYA,90,L90,0.99,1,1,1,13,13,1,n
20% SYA,90,L90,0.99,2,1,NA,11,11,1,n
20% SYA,90,L90,0.99,3,1,2,11,7,0.636363636,n
20% SYA,90,L90,0.99,4,1,NA,5,5,1,n
20% SYA,90,L90,0.99,5,1,3,15,17,1.133333333,n
20% SYA,90,L90,0.99,6,1,NA,10,10,1,n
20% SYA,90,L90,0.99,7,1,4,5,5,1,n
20% SYA,90,L90,0.99,9,2,1,58,48,0.827586207,n
20% SYA,90,L90,0.99,11,2,2,20,15,0.75,n
20% SYA,90,L90,0.99,13,2,3,8,7,0.875,n
20% SYA,90,L90,0.99,15,2,4,32,32,1,n
20% SYA,90,L90,0.99,17,3,1,35,31,0.885714286,n
20% SYA,90,L90,0.99,19,3,2,12,13,1.083333333,n
20% SYA,90,L90,0.99,21,3,3,27,13,0.481481481,n
20% SYA,90,L90,0.99,23,3,4,21,20,0.952380952,n
20% SYA,90,L90,0.99,25,4,1,17,17,1,n
20% SYA,90,L90,0.99,27,4,2,15,13,0.866666667,n
20% SYA,90,L90,0.99,29,4,3,18,19,1.055555556,n
20% SYA,90,L90,0.99,31,4,4,27,23,0.851851852,n
20% SYA,90,L90,0.99,33,5,1,26,24,0.923076923,n
20% SYA,90,L90,0.99,35,5,2,19,16,0.842105263,n
20% SYA,90,L90,0.99,37,5,3,30,30,1,n
20% SYA,90,L90,0.99,39,5,4,25,20,0.8,n
20% SYA,90,L90,0.99,41,6,1,18,26,1.444444444,n
20% SYA,90,L90,0.99,43,6,2,4,12,3,n
20% SYA,90,L90,0.99,45,6,3,13,14,1.076923077,n
20% SYA,90,L90,0.99,47,6,4,9,8,0.888888889,n
20% SYA,90,L90,0.99,49,7,1,NA,NA,NA,n
20% SYA,90,L90,0.99,51,7,2,NA,NA,NA,n
20% SYA,90,L90,0.99,53,7,3,NA,NA,NA,n
20% SYA,90,L90,0.99,55,7,4,NA,NA,NA,n
20% SYA,90,L90,0.99,57,8,1,NA,NA,NA,n
20% SYA,90,L90,0.99,59,8,2,NA,NA,NA,n
20% SYA,90,L90,0.99,61,8,3,NA,NA,NA,n
20% SYA,90,L90,0.99,63,8,4,NA,NA,NA,n
20% SYA,90,L90,0.99,65,9,1,NA,NA,NA,n
20% SYA,90,L90,0.99,67,9,2,NA,NA,NA,n
20% SYA,90,L90,0.99,69,9,3,NA,NA,NA,n
20% SYA,90,L90,0.99,71,9,4,NA,NA,NA,n
20% SYA,90,L90,0.99,73,10,1,NA,NA,NA,y
20% SYA,90,L90,0.99,75,10,2,NA,NA,NA,y
20% SYA,90,L90,0.99,77,10,3,NA,NA,NA,y
20% SYA,90,L90,0.99,79,10,4,NA,NA,NA,y
20% SYA,90,L90,0.99,81,11,1,NA,NA,NA,y
20% SYA,90,L90,0.99,83,11,2,NA,NA,NA,y
100% SYA,91,L91,0.97,1,1,1,11,12,1.090909091,n
100% SYA,91,L91,0.97,2,1,NA,17,16,0.941176471,n
100% SYA,91,L91,0.97,3,1,2,4,3,0.75,n
100% SYA,91,L91,0.97,4,1,NA,4,3,0.75,n
100% SYA,91,L91,0.97,5,1,3,24,18,0.75,n
100% SYA,91,L91,0.97,6,1,NA,13,12,0.923076923,n
100% SYA,91,L91,0.97,7,1,4,26,25,0.961538462,n
100% SYA,91,L91,0.97,9,2,1,49,48,0.979591837,n
100% SYA,91,L91,0.97,11,2,2,22,16,0.727272727,n
100% SYA,91,L91,0.97,13,2,3,22,20,0.909090909,n
100% SYA,91,L91,0.97,15,2,4,37,35,0.945945946,n
100% SYA,91,L91,0.97,17,3,1,21,20,0.952380952,n
100% SYA,91,L91,0.97,19,3,2,16,11,0.6875,n
100% SYA,91,L91,0.97,21,3,3,16,17,1.0625,n
100% SYA,91,L91,0.97,23,3,4,23,23,1,n
100% SYA,91,L91,0.97,25,4,1,28,23,0.821428571,n
100% SYA,91,L91,0.97,27,4,2,11,10,0.909090909,n
100% SYA,91,L91,0.97,29,4,3,23,22,0.956521739,n
100% SYA,91,L91,0.97,31,4,4,26,25,0.961538462,n
100% SYA,91,L91,0.97,33,5,1,36,27,0.75,n
100% SYA,91,L91,0.97,35,5,2,13,13,1,n
100% SYA,91,L91,0.97,37,5,3,28,28,1,n
100% SYA,91,L91,0.97,39,5,4,19,10,0.526315789,n
100% SYA,91,L91,0.97,41,6,1,43,32,0.744186047,n
100% SYA,91,L91,0.97,43,6,2,1,1,1,n
100% SYA,91,L91,0.97,45,6,3,2,2,1,n
100% SYA,91,L91,0.97,47,6,4,2,2,1,n
100% SYA,91,L91,0.97,49,7,1,10,8,0.8,n
100% SYA,91,L91,0.97,51,7,2,2,2,1,n
100% SYA,91,L91,0.97,53,7,3,0,0,0,n
100% SYA,91,L91,0.97,55,7,4,0,0,0,n
100% SYA,91,L91,0.97,57,8,1,2,0,0,n
100% SYA,91,L91,0.97,59,8,2,0,0,0,n
100% SYA,91,L91,0.97,61,8,3,0,0,0,n
100% SYA,91,L91,0.97,63,8,4,0,0,0,n
100% SYA,91,L91,0.97,65,9,1,0,0,0,n
100% SYA,91,L91,0.97,67,9,2,0,0,0,n
100% SYA,91,L91,0.97,69,9,3,NA,NA,NA,n
100% SYA,91,L91,0.97,71,9,4,NA,NA,NA,n
100% SYA,91,L91,0.97,73,10,1,NA,NA,NA,y
100% SYA,91,L91,0.97,75,10,2,NA,NA,NA,y
100% SYA,91,L91,0.97,77,10,3,NA,NA,NA,y
100% SYA,91,L91,0.97,79,10,4,NA,NA,NA,y
100% SYA,91,L91,0.97,81,11,1,NA,NA,NA,y
100% SYA,91,L91,0.97,83,11,2,NA,NA,NA,y
20% SYA,92,L92,0.895,1,1,1,1,1,1,n
20% SYA,92,L92,0.895,2,1,NA,1,1,1,n
20% SYA,92,L92,0.895,3,1,2,1,1,1,n
20% SYA,92,L92,0.895,4,1,NA,1,1,1,n
20% SYA,92,L92,0.895,5,1,3,19,16,0.842105263,n
20% SYA,92,L92,0.895,6,1,NA,2,1,0.5,n
20% SYA,92,L92,0.895,7,1,4,2,1,0.5,n
20% SYA,92,L92,0.895,9,2,1,17,26,1.529411765,n
20% SYA,92,L92,0.895,11,2,2,4,4,1,n
20% SYA,92,L92,0.895,13,2,3,21,16,0.761904762,n
20% SYA,92,L92,0.895,15,2,4,22,21,0.954545455,n
20% SYA,92,L92,0.895,17,3,1,16,15,0.9375,n
20% SYA,92,L92,0.895,19,3,2,10,7,0.7,n
20% SYA,92,L92,0.895,21,3,3,10,3,0.3,n
20% SYA,92,L92,0.895,23,3,4,2,2,1,n
20% SYA,92,L92,0.895,25,4,1,22,20,0.909090909,n
20% SYA,92,L92,0.895,27,4,2,2,2,1,n
20% SYA,92,L92,0.895,29,4,3,0,0,0,n
20% SYA,92,L92,0.895,31,4,4,0,0,0,n
20% SYA,92,L92,0.895,33,5,1,32,21,0.65625,n
20% SYA,92,L92,0.895,35,5,2,0,0,0,n
20% SYA,92,L92,0.895,37,5,3,2,0,0,n
20% SYA,92,L92,0.895,39,5,4,2,2,1,n
20% SYA,92,L92,0.895,41,6,1,12,4,0.333333333,n
20% SYA,92,L92,0.895,43,6,2,5,2,0.4,n
20% SYA,92,L92,0.895,45,6,3,11,4,0.363636364,n
20% SYA,92,L92,0.895,47,6,4,9,1,0.111111111,n
20% SYA,92,L92,0.895,49,7,1,2,0,0,n
20% SYA,92,L92,0.895,51,7,2,1,0,0,n
20% SYA,92,L92,0.895,53,7,3,NA,NA,NA,n
20% SYA,92,L92,0.895,55,7,4,NA,NA,NA,n
20% SYA,92,L92,0.895,57,8,1,NA,NA,NA,n
20% SYA,92,L92,0.895,59,8,2,NA,NA,NA,n
20% SYA,92,L92,0.895,61,8,3,NA,NA,NA,n
20% SYA,92,L92,0.895,63,8,4,NA,NA,NA,n
20% SYA,92,L92,0.895,65,9,1,NA,NA,NA,n
20% SYA,92,L92,0.895,67,9,2,NA,NA,NA,n
20% SYA,92,L92,0.895,69,9,3,NA,NA,NA,n
20% SYA,92,L92,0.895,71,9,4,NA,NA,NA,n
20% SYA,92,L92,0.895,73,10,1,NA,NA,NA,y
20% SYA,92,L92,0.895,75,10,2,NA,NA,NA,y
20% SYA,92,L92,0.895,77,10,3,NA,NA,NA,y
20% SYA,92,L92,0.895,79,10,4,NA,NA,NA,y
20% SYA,92,L92,0.895,81,11,1,NA,NA,NA,y
20% SYA,92,L92,0.895,83,11,2,NA,NA,NA,y
20% SYA,93,L93,1.005,1,1,1,11,9,0.818181818,n
20% SYA,93,L93,1.005,2,1,NA,9,13,1.444444444,n
20% SYA,93,L93,1.005,3,1,2,2,1,0.5,n
20% SYA,93,L93,1.005,4,1,NA,6,4,0.666666667,n
20% SYA,93,L93,1.005,5,1,3,13,11,0.846153846,n
20% SYA,93,L93,1.005,6,1,NA,17,16,0.941176471,n
20% SYA,93,L93,1.005,7,1,4,19,19,1,n
20% SYA,93,L93,1.005,9,2,1,43,40,0.930232558,n
20% SYA,93,L93,1.005,11,2,2,21,23,1.095238095,n
20% SYA,93,L93,1.005,13,2,3,28,25,0.892857143,n
20% SYA,93,L93,1.005,15,2,4,29,22,0.75862069,n
20% SYA,93,L93,1.005,17,3,1,24,22,0.916666667,n
20% SYA,93,L93,1.005,19,3,2,12,6,0.5,n
20% SYA,93,L93,1.005,21,3,3,23,17,0.739130435,n
20% SYA,93,L93,1.005,23,3,4,13,12,0.923076923,n
20% SYA,93,L93,1.005,25,4,1,30,30,1,n
20% SYA,93,L93,1.005,27,4,2,15,14,0.933333333,n
20% SYA,93,L93,1.005,29,4,3,18,15,0.833333333,n
20% SYA,93,L93,1.005,31,4,4,23,23,1,n
20% SYA,93,L93,1.005,33,5,1,35,29,0.828571429,n
20% SYA,93,L93,1.005,35,5,2,21,18,0.857142857,n
20% SYA,93,L93,1.005,37,5,3,28,26,0.928571429,n
20% SYA,93,L93,1.005,39,5,4,18,11,0.611111111,n
20% SYA,93,L93,1.005,41,6,1,35,26,0.742857143,n
20% SYA,93,L93,1.005,43,6,2,21,7,0.333333333,n
20% SYA,93,L93,1.005,45,6,3,12,0,0,n
20% SYA,93,L93,1.005,47,6,4,9,0,0,n
20% SYA,93,L93,1.005,49,7,1,26,19,0.730769231,n
20% SYA,93,L93,1.005,51,7,2,14,7,0.5,n
20% SYA,93,L93,1.005,53,7,3,15,9,0.6,n
20% SYA,93,L93,1.005,55,7,4,17,6,0.352941176,n
20% SYA,93,L93,1.005,57,8,1,6,0,0,n
20% SYA,93,L93,1.005,59,8,2,0,0,0,n
20% SYA,93,L93,1.005,61,8,3,1,0,0,n
20% SYA,93,L93,1.005,63,8,4,1,0,0,n
20% SYA,93,L93,1.005,65,9,1,0,0,0,n
20% SYA,93,L93,1.005,67,9,2,0,0,0,n
20% SYA,93,L93,1.005,69,9,3,0,0,0,n
20% SYA,93,L93,1.005,71,9,4,0,0,0,n
20% SYA,93,L93,1.005,73,10,1,0,0,0,y
20% SYA,93,L93,1.005,75,10,2,0,0,0,y
20% SYA,93,L93,1.005,77,10,3,NA,NA,NA,y
20% SYA,93,L93,1.005,79,10,4,NA,NA,NA,y
20% SYA,93,L93,1.005,81,11,1,NA,NA,NA,y
20% SYA,93,L93,1.005,83,11,2,NA,NA,NA,y
20% SYA,94,L94,0.935,1,1,1,1,1,1,n
20% SYA,94,L94,0.935,2,1,NA,8,6,0.75,n
20% SYA,94,L94,0.935,3,1,2,1,0,0,n
20% SYA,94,L94,0.935,4,1,NA,0,0,0,n
20% SYA,94,L94,0.935,5,1,3,0,0,0,n
20% SYA,94,L94,0.935,6,1,NA,0,0,0,n
20% SYA,94,L94,0.935,7,1,4,17,3,0.176470588,n
20% SYA,94,L94,0.935,9,2,1,34,10,0.294117647,n
20% SYA,94,L94,0.935,11,2,2,18,13,0.722222222,n
20% SYA,94,L94,0.935,13,2,3,16,10,0.625,n
20% SYA,94,L94,0.935,15,2,4,21,20,0.952380952,n
20% SYA,94,L94,0.935,17,3,1,21,11,0.523809524,n
20% SYA,94,L94,0.935,19,3,2,9,8,0.888888889,n
20% SYA,94,L94,0.935,21,3,3,15,6,0.4,n
20% SYA,94,L94,0.935,23,3,4,18,16,0.888888889,n
20% SYA,94,L94,0.935,25,4,1,16,12,0.75,n
20% SYA,94,L94,0.935,27,4,2,8,8,1,n
20% SYA,94,L94,0.935,29,4,3,8,5,0.625,n
20% SYA,94,L94,0.935,31,4,4,8,4,0.5,n
20% SYA,94,L94,0.935,33,5,1,22,4,0.181818182,n
20% SYA,94,L94,0.935,35,5,2,8,3,0.375,n
20% SYA,94,L94,0.935,37,5,3,7,1,0.142857143,n
20% SYA,94,L94,0.935,39,5,4,1,0,0,n
20% SYA,94,L94,0.935,41,6,1,18,6,0.333333333,n
20% SYA,94,L94,0.935,43,6,2,3,1,0.333333333,n
20% SYA,94,L94,0.935,45,6,3,12,8,0.666666667,n
20% SYA,94,L94,0.935,47,6,4,10,1,0.1,n
20% SYA,94,L94,0.935,49,7,1,7,0,0,n
20% SYA,94,L94,0.935,51,7,2,0,0,0,n
20% SYA,94,L94,0.935,53,7,3,3,0,0,n
20% SYA,94,L94,0.935,55,7,4,1,0,0,n
20% SYA,94,L94,0.935,57,8,1,2,0,0,n
20% SYA,94,L94,0.935,59,8,2,NA,NA,NA,n
20% SYA,94,L94,0.935,61,8,3,NA,NA,NA,n
20% SYA,94,L94,0.935,63,8,4,NA,NA,NA,n
20% SYA,94,L94,0.935,65,9,1,NA,NA,NA,n
20% SYA,94,L94,0.935,67,9,2,NA,NA,NA,n
20% SYA,94,L94,0.935,69,9,3,NA,NA,NA,n
20% SYA,94,L94,0.935,71,9,4,NA,NA,NA,n
20% SYA,94,L94,0.935,73,10,1,NA,NA,NA,y
20% SYA,94,L94,0.935,75,10,2,NA,NA,NA,y
20% SYA,94,L94,0.935,77,10,3,NA,NA,NA,y
20% SYA,94,L94,0.935,79,10,4,NA,NA,NA,y
20% SYA,94,L94,0.935,81,11,1,NA,NA,NA,y
20% SYA,94,L94,0.935,83,11,2,NA,NA,NA,y
120% SYA,95,L95,1.045,1,1,1,15,15,1,n
120% SYA,95,L95,1.045,2,1,NA,11,7,0.636363636,n
120% SYA,95,L95,1.045,3,1,2,6,3,0.5,n
120% SYA,95,L95,1.045,4,1,NA,15,13,0.866666667,n
120% SYA,95,L95,1.045,5,1,3,19,16,0.842105263,n
120% SYA,95,L95,1.045,6,1,NA,7,7,1,n
120% SYA,95,L95,1.045,7,1,4,27,12,0.444444444,n
120% SYA,95,L95,1.045,9,2,1,35,44,1.257142857,n
120% SYA,95,L95,1.045,11,2,2,29,29,1,n
120% SYA,95,L95,1.045,13,2,3,32,24,0.75,n
120% SYA,95,L95,1.045,15,2,4,20,11,0.55,n
120% SYA,95,L95,1.045,17,3,1,30,28,0.933333333,n
120% SYA,95,L95,1.045,19,3,2,16,16,1,n
120% SYA,95,L95,1.045,21,3,3,14,14,1,n
120% SYA,95,L95,1.045,23,3,4,19,19,1,n
120% SYA,95,L95,1.045,25,4,1,19,20,1.052631579,n
120% SYA,95,L95,1.045,27,4,2,15,12,0.8,n
120% SYA,95,L95,1.045,29,4,3,22,21,0.954545455,n
120% SYA,95,L95,1.045,31,4,4,31,30,0.967741935,n
120% SYA,95,L95,1.045,33,5,1,39,35,0.897435897,n
120% SYA,95,L95,1.045,35,5,2,27,19,0.703703704,n
120% SYA,95,L95,1.045,37,5,3,25,24,0.96,n
120% SYA,95,L95,1.045,39,5,4,29,28,0.965517241,n
120% SYA,95,L95,1.045,41,6,1,46,47,1.02173913,n
120% SYA,95,L95,1.045,43,6,2,18,19,1.055555556,n
120% SYA,95,L95,1.045,45,6,3,18,16,0.888888889,n
120% SYA,95,L95,1.045,47,6,4,20,12,0.6,n
120% SYA,95,L95,1.045,49,7,1,17,12,0.705882353,n
120% SYA,95,L95,1.045,51,7,2,3,1,0.333333333,n
120% SYA,95,L95,1.045,53,7,3,2,1,0.5,n
120% SYA,95,L95,1.045,55,7,4,NA,NA,NA,n
120% SYA,95,L95,1.045,57,8,1,NA,NA,NA,n
120% SYA,95,L95,1.045,59,8,2,NA,NA,NA,n
120% SYA,95,L95,1.045,61,8,3,NA,NA,NA,n
120% SYA,95,L95,1.045,63,8,4,NA,NA,NA,n
120% SYA,95,L95,1.045,65,9,1,NA,NA,NA,n
120% SYA,95,L95,1.045,67,9,2,NA,NA,NA,n
120% SYA,95,L95,1.045,69,9,3,NA,NA,NA,n
120% SYA,95,L95,1.045,71,9,4,NA,NA,NA,n
120% SYA,95,L95,1.045,73,10,1,NA,NA,NA,n
120% SYA,95,L95,1.045,75,10,2,NA,NA,NA,n
120% SYA,95,L95,1.045,77,10,3,NA,NA,NA,n
120% SYA,95,L95,1.045,79,10,4,NA,NA,NA,y
120% SYA,95,L95,1.045,81,11,1,NA,NA,NA,y
120% SYA,95,L95,1.045,83,11,2,NA,NA,NA,y
20% SYA,96,L96,0.99,1,1,1,2,2,1,n
20% SYA,96,L96,0.99,2,1,NA,11,12,1.090909091,n
20% SYA,96,L96,0.99,3,1,2,1,1,1,n
20% SYA,96,L96,0.99,4,1,NA,0,0,0,n
20% SYA,96,L96,0.99,5,1,3,1,1,1,n
20% SYA,96,L96,0.99,6,1,NA,0,0,0,n
20% SYA,96,L96,0.99,7,1,4,26,20,0.769230769,n
20% SYA,96,L96,0.99,9,2,1,38,34,0.894736842,n
20% SYA,96,L96,0.99,11,2,2,7,8,1.142857143,n
20% SYA,96,L96,0.99,13,2,3,24,23,0.958333333,n
20% SYA,96,L96,0.99,15,2,4,19,18,0.947368421,n
20% SYA,96,L96,0.99,17,3,1,40,39,0.975,n
20% SYA,96,L96,0.99,19,3,2,25,20,0.8,n
